"AVIBASEID","yr_db","Week-1","Week-2","Week-3","Week-4","Week-5","Week-6","Week-7","Week-8","Week-9","Week-10","Week-11","Week-12","Week-13","Week-14","Week-15","Week-16","Week-17","Week-18","Week-19","Week-20","Week-21","Week-22","Week-23","Week-24","Week-25","Week-26","Week-27","Week-28","Week-29","Week-30","Week-31","Week-32","Week-33","Week-34","Week-35","Week-36","Week-37","Week-38","Week-39","Week-40","Week-41","Week-42","Week-43","Week-44","Week-45","Week-46","Week-47","Week-48","Week-49","Week-50","Week-51","Week-52"
"7E327303","inat19",0.0172194108468657,0.0170440996797916,0.0165355107390427,0.0157817591119695,0.0149547545249772,0.0142762409972396,0.0139713717706109,0.0142196399216936,0.0151136746687033,0.016634809936727,0.0186507846584293,0.0209362241316318,0.0232117152255823,0.0251933858979693,0.02664277887306,0.0274069167825266,0.0274407397652732,0.0268080221418308,0.0256615497268971,0.0242077168140291,0.022663818030418,0.0212175005491886,0.0199968876416178,0.019057055663295,0.0183845348231203,0.0179172584238052,0.0175738910262661,0.0172845176681152,0.0170146962734536,0.0167768202765678,0.0166261136804249,0.016642559907146,0.0169036864562938,0.017455517682559,0.0182895912892426,0.0193325643298675,0.0204519306773926,0.021477444027266,0.0222339235759411,0.0225781546152984,0.0224313090855572,0.021799039656965,0.0207740126161811,0.0195195627559351,0.0182374859972732,0.0171267302935889,0.0163420208520612,0.015961706534549,0.01597224362509,0.0162731304365016,0.0167015635502256,0.0170716217639435
"C25794D5","inat19",0.00213604752049503,0.00230806689838114,0.00271245356272689,0.00370043636007093,0.00558769542107856,0.0085768119066294,0.0127024570435025,0.0178123543166218,0.0235887327858656,0.0296055554810396,0.0354084639045974,0.0405990843536107,0.0449043422522566,0.0482149749431466,0.0505847087641992,0.052190884867919,0.0532665059743971,0.0540205757461871,0.054566574532916,0.0548772225982136,0.0547776665201236,0.0539802362354555,0.052154013112984,0.0490139131199027,0.044408823424625,0.0383877833801186,0.0312274745921374,0.0234124823017781,0.015570109828156,0.00837166656638981,0.00241982398850165,0.000962405829006433,0.000962405829006433,0.000962405829006433,0.000962405829006433,0.000962405829006433,0.000962405829006433,0.00158362546024103,0.00282789955732019,0.00323090670746979,0.00279684378485525,0.00172376871178859,0.000962405829006433,0.000962405829006433,0.000962405829006433,0.000962405829006433,0.000962405829006433,0.000962405829006433,0.000962405829006433,0.000962405829006433,0.00138370815618019,0.00189162371203039
"8EB0C1FA","inat19",0.01559032371234,0.0157400885162456,0.0168686658000284,0.0190634542174414,0.0222279707028694,0.0260714682294525,0.030137109591832,0.0338666528574805,0.0366915095108879,0.0381336808686403,0.0378969548324688,0.035929675746704,0.0324453348563501,0.0278952356190616,0.0228969411532451,0.018131136608897,0.0142260429965132,0.0116512010508874,0.0106407076656771,0.011160175003391,0.0129230024630387,0.0154518194300148,0.0181722002116935,0.0205197742228176,0.0220398444854664,0.0224609141218058,0.0217295117919918,0.0200020349010718,0.017598162157704,0.0149278387366349,0.0124083814914291,0.010389047506796,0.0090974678116417,0.00861650445682416,0.00889279033554843,0.00977117029640527,0.0110440610390921,0.0125024782080033,0.0139765076226947,0.0153568993098428,0.0165951456211345,0.0176853843986369,0.0186362334459842,0.0194430394062965,0.02007045576703,0.020451940987951,0.0205075740812971,0.020175883378174,0.019450678875931,0.0184114453758406,0.0172364219761087,0.0161910565446811
"13E9F9B4","inat19",0.0193896514693466,0.0221989010730493,0.0248461556754418,0.0269356474514191,0.0281568185734516,0.0283314329988854,0.0274351080195953,0.0255912438149444,0.0230408778311404,0.020096416804242,0.017089619530188,0.0143242211082027,0.0120413644864773,0.0104021972126997,0.00948758869760969,0.00931100162864213,0.00983801778955561,0.0110054030385481,0.0127339349837197,0.0149320576723025,0.0174909510556845,0.0202748314889959,0.023112342436214,0.0257951711328293,0.0280884134169584,0.0297540741879633,0.0305852119093473,0.0304446114753679,0.0292994790125379,0.0272432093049671,0.0244970473008618,0.0213881850588391,0.0183057527488105,0.0156411979224511,0.0137235368596983,0.012761924660372,0.0128073638997009,0.0137421541850366,0.0153004574467434,0.0171171660084077,0.018796410080834,0.0199867920740579,0.0204487369660823,0.0201006219435746,0.0190343854798111,0.0174973129657692,0.0158434234363135,0.0144639458013782,0.0137105141556909,0.0138260767433339,0.0148968367381845,0.0168342022437199
"9BEECB7E","inat19",0.0300100521372771,0.0294730186534741,0.0289325285817059,0.0285674980187827,0.0285274610600428,0.0288899008856129,0.0296297999530483,0.030609902651439,0.031595827143753,0.0322946254097319,0.0324099206500811,0.0317026144979382,0.0300443430522379,0.0274518533225466,0.0240941263392388,0.0202696416697673,0.01635746784361,0.0127515000374826,0.00979090088369535,0.00770078882554469,0.00655521522262741,0.0062698874181456,0.00662591033260428,0.00731936776419731,0.00802623945217826,0.00846909510295172,0.00847186474456544,0.00799175752311603,0.00712245224044531,0.00606888434661831,0.00509993991026606,0.00448983933403185,0.00446100971077173,0.00514042259049457,0.00653796875754858,0.00855027859621532,0.0109876758675737,0.0136169719877672,0.0162096669116681,0.0185844766418448,0.0206350251622087,0.022337497630599,0.023738068518737,0.024924784261418,0.0259921456142212,0.027008078640997,0.0279920000735322,0.028909551165808,0.0296850854930533,0.030228263973579,0.0304673043433095,0.0303794990498973
"A5EC8BF5","inat19",0.0188249108868224,0.0166488767618591,0.0131085146068424,0.00873540788863617,0.00425998423131863,0.000987001691708203,0.000987001691708203,0.000987001691708203,0.000987001691708203,0.00104009950310431,0.00483333886249396,0.00910253371322208,0.0132286395030465,0.0167323065426633,0.0193648967291735,0.0211385359699774,0.0222902967094878,0.0231914616678197,0.0242258837787892,0.02566866953282,0.0275960969314387,0.0298499284224484,0.0320659333155975,0.033760650461101,0.0344559396016649,0.0338111382910996,0.0317300140082605,0.0284148810127212,0.0243521176730859,0.0202291765807201,0.0167993710417613,0.0147234727258826,0.0144234457624575,0.0159819107504319,0.0191114482568948,0.0232026715421146,0.0274425077936291,0.0309782761917658,0.0330925560882257,0.0333509547148965,0.0316904382455682,0.0284287056594201,0.0241923371289892,0.0197792976402175,0.0159858317936848,0.0134356076097745,0.0124483999005313,0.0129767734261477,0.0146241127341624,0.0167393361685577,0.018566754472645,0.0194175503991948
"C9ABA616","inat19",0.0125021320709994,0.0100903501122729,0.00780059020609029,0.00599081098337966,0.00489594076112336,0.00460037266114607,0.00504853115900443,0.0060868895586896,0.00752356681968471,0.0091881314542375,0.0109752271907425,0.0128607516837724,0.0148872113295849,0.0171235254105614,0.0196117713700504,0.0223173157754599,0.025098427833931,0.0277068432212675,0.0298229119994795,0.0311198111724527,0.031343081252365,0.0303865385326182,0.0283448299103538,0.025526921539445,0.0224228947153772,0.0196268226648869,0.0177288768569668,0.017197745368795,0.0182780091455283,0.0209253276191875,0.024795336609404,0.0292914328610478,0.0336643689268091,0.0371454595028932,0.0390876609760387,0.0390865394518769,0.0370567633324301,0.0332485443043449,0.0282005739332894,0.0226388952490885,0.0173420685307135,0.0129996227517459,0.010091746007226,0.00881330859767991,0.0090557378199711,0.0104480857953391,0.0124464952346285,0.0144517631994229,0.0159297974614822,0.0165103759694989,0.0160454485467255,0.0146178145588898
"20C2214E","inat19",0.0400442029649654,0.0409893505304189,0.04106351253315,0.0403490252208455,0.0389919204889958,0.0371622896058664,0.0350166467868635,0.0326709658263753,0.0301898929648052,0.0275932823581104,0.0248767284724778,0.0220392624246605,0.0191096710549613,0.0161633823299074,0.0133244018731422,0.0107507505496514,0.00860626526096206,0.00702539583115239,0.0060798189029014,0.00575572666262396,0.00594847669608093,0.00647738213417034,0.00711867562475493,0.00765021163136498,0.0078983524386159,0.00777649275784584,0.00730611291230979,0.00661484894218034,0.00591105933632664,0.0054396436189961,0.00542822989470391,0.00603528318633766,0.00731159920137753,0.00918400449916129,0.0114654251850811,0.013889814269521,0.0161649850379713,0.0180323901996824,0.01932121344776,0.0199851906887216,0.0201141423126026,0.0199175099999725,0.0196830997689086,0.0197194541825122,0.0202936811696072,0.0215774282097137,0.0236118443080623,0.02629824881816,0.0294157510727302,0.0326614479250042,0.0357042902898866,0.0382412175970476
"8F268682","inat19",0.0477586966187586,0.0441531381893219,0.0402974268527781,0.0361972644288063,0.0318873074867688,0.0274635937208431,0.0230931203519951,0.0189969768172567,0.0154107747288838,0.0125324988823166,0.0104717219368146,0.00921440424184685,0.00861412141471094,0.0084143008844525,0.00829839353777062,0.00795771054448912,0.0071616960888174,0.00581396122972906,0.0039799368631577,0.00187804170100415,0.000970419758999071,0.000970419758999071,0.000970419758999071,0.000970419758999071,0.000970419758999071,0.000970419758999071,0.00194633449942525,0.00387523040828841,0.00526005630626371,0.00574983745274983,0.00518300051024489,0.00363946595830619,0.00144546220289768,0.000970419758999071,0.000970419758999071,0.000970419758999071,0.000970419758999071,0.000970419758999071,0.00574212583812183,0.0124961036954055,0.0204769529097373,0.0290072705181497,0.0373527887394037,0.0448344077922147,0.0509227543666615,0.0552985948527143,0.0578703435117397,0.0587492901918324,0.058191928295021,0.0565249905379586,0.054071220021107,0.0510921375222576
"866903B9","inat19",0.0137701103388201,0.0129270780504582,0.011907685233574,0.0109890951435673,0.010434431383186,0.0104181376564963,0.0109739999761379,0.0119791065153186,0.0131783755965915,0.0142444652419811,0.0148591980546701,0.0147971484107722,0.0139910670115714,0.0125626384952076,0.0108098441162474,0.00915216904497892,0.0080447629656781,0.00788014402216372,0.00889936897405186,0.0111329538773461,0.0143855309158615,0.0182686502332495,0.0222754245740918,0.0258812898056073,0.0286491625960705,0.0303160997392577,0.0308425010138513,0.030413092512406,0.0293895577381017,0.028225371351699,0.0273617385522522,0.0271276786367014,0.0276662889052824,0.0289033163070545,0.030564684510409,0.0322387095851872,0.0334688407148074,0.033856097062755,0.0331484133756712,0.0312972611648527,0.0284694291683347,0.0250119956517964,0.021378992839722,0.0180366833259523,0.0153688570458894,0.0136031423294882,0.012774157969159,0.0127306500899624,0.0131835856198036,0.0137828638583909,0.0142039908101604,0.0142241618873459
