"","yr_db","Week-1","Week-2","Week-3","Week-4","Week-5","Week-6","Week-7","Week-8","Week-9","Week-10","Week-11","Week-12","Week-13","Week-14","Week-15","Week-16","Week-17","Week-18","Week-19","Week-20","Week-21","Week-22","Week-23","Week-24","Week-25","Week-26","Week-27","Week-28","Week-29","Week-30","Week-31","Week-32","Week-33","Week-34","Week-35","Week-36","Week-37","Week-38","Week-39","Week-40","Week-41","Week-42","Week-43","Week-44","Week-45","Week-46","Week-47","Week-48","Week-49","Week-50","Week-51","Week-52","AVIBASEID"
"86","inat19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612244897959184,0.0204081632653061,0.102040816326531,0.0408163265306122,0.0408163265306122,0.0204081632653061,0.0408163265306122,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0408163265306122,0.0816326530612245,0.0408163265306122,0.0204081632653061,0.0816326530612245,0.0612244897959184,0,0.0408163265306122,0.102040816326531,0.0408163265306122,0.0204081632653061,0.0408163265306122,0.0204081632653061,0.0204081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4BB4F257"
"87","inat19",0.125,0,0.125,0.125,0,0,0.125,0,0,0.125,0.125,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,"4E192262"
"88","inat19",0.0568181818181818,0.0568181818181818,0,0.102272727272727,0.0340909090909091,0.0909090909090909,0.0227272727272727,0.0340909090909091,0.0340909090909091,0.102272727272727,0.0568181818181818,0.0227272727272727,0.0568181818181818,0.0568181818181818,0.0113636363636364,0.0113636363636364,0.0113636363636364,0.0113636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113636363636364,0,0,0,0,0,0.0113636363636364,0.0113636363636364,0.0227272727272727,0,0.0113636363636364,0.0113636363636364,0.0113636363636364,0.0113636363636364,0.0795454545454545,0.0454545454545455,"50566E50"
"89","inat19",0,0,0,0,0,0,0,0,0,0,0,0,0.0214285714285714,0.05,0.00714285714285714,0.0214285714285714,0.121428571428571,0.0571428571428571,0.0357142857142857,0.0285714285714286,0.05,0.0785714285714286,0.0571428571428571,0.00714285714285714,0.0214285714285714,0.05,0.05,0.0428571428571429,0.0428571428571429,0.0214285714285714,0.05,0.0642857142857143,0.0142857142857143,0.0285714285714286,0.0357142857142857,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714285714285714,"526A3692"
"90","inat19",0.0233644859813084,0.0186915887850467,0.0116822429906542,0.0327102803738318,0.0280373831775701,0.0233644859813084,0.0233644859813084,0.0303738317757009,0.00700934579439252,0.0210280373831776,0.014018691588785,0.0233644859813084,0.00700934579439252,0.0116822429906542,0.00934579439252336,0.00233644859813084,0.0163551401869159,0.00233644859813084,0.00233644859813084,0,0.00233644859813084,0.00467289719626168,0.00467289719626168,0.00467289719626168,0.00467289719626168,0.00467289719626168,0.00233644859813084,0.014018691588785,0.0186915887850467,0.0163551401869159,0.014018691588785,0.014018691588785,0.0280373831775701,0.0257009345794393,0.0303738317757009,0.044392523364486,0.014018691588785,0.0420560747663551,0.0210280373831776,0.0280373831775701,0.0327102803738318,0.0303738317757009,0.0186915887850467,0.00934579439252336,0.119158878504673,0.0186915887850467,0.044392523364486,0.0116822429906542,0.014018691588785,0.0116822429906542,0.00700934579439252,0.0350467289719626,"5284C27B"
"91","inat19",0.0486486486486487,0.0216216216216216,0.0108108108108108,0.0486486486486487,0.00540540540540541,0.0216216216216216,0.0162162162162162,0.0162162162162162,0.0108108108108108,0.0432432432432432,0.0216216216216216,0.00540540540540541,0.0108108108108108,0.0108108108108108,0.0324324324324324,0,0.0108108108108108,0,0.0108108108108108,0,0,0.00540540540540541,0.027027027027027,0.0432432432432432,0.0216216216216216,0.027027027027027,0.0648648648648649,0.0216216216216216,0.027027027027027,0,0.00540540540540541,0.0108108108108108,0.00540540540540541,0,0.0108108108108108,0.00540540540540541,0,0.00540540540540541,0.0162162162162162,0.0162162162162162,0.0162162162162162,0.0162162162162162,0.0324324324324324,0.0216216216216216,0.0162162162162162,0.0486486486486487,0.0594594594594595,0.027027027027027,0.0108108108108108,0.027027027027027,0.0216216216216216,0.0432432432432432,"52F63879"
"92","inat19",0,0,0.333333333333333,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0.111111111111111,0,0,0,0.111111111111111,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"534FB490"
"93","inat19",0.0239111870196413,0.0192143467122118,0.0166524338172502,0.0371477369769428,0.0187873612297182,0.0354397950469684,0.017933390264731,0.0367207514944492,0.017933390264731,0.0166524338172502,0.0294619982920581,0.0196413321947054,0.0226302305721605,0.0149444918872758,0.013663535439795,0.0115286080273271,0.0286080273270709,0.0183603757472246,0.015798462852263,0.00811272416737831,0.00982066609735269,0.015798462852263,0.0123825789923143,0.0111016225448335,0.00768573868488471,0.0102476515798463,0.0140905209222886,0.0085397096498719,0.013663535439795,0.0089666951323655,0.00982066609735269,0.0089666951323655,0.0111016225448335,0.0085397096498719,0.0170794192997438,0.0145175064047822,0.0119555935098207,0.0170794192997438,0.022203245089667,0.0311699402220325,0.0192143467122118,0.0213492741246798,0.017933390264731,0.0298889837745517,0.0333048676345004,0.0328778821520068,0.0298889837745517,0.0230572160546541,0.0119555935098207,0.0298889837745517,0.0264730999146029,0.0362937660119556,"536A5157"
"94","inat19",0.0294117647058824,0.0294117647058824,0.00588235294117647,0.0588235294117647,0.0117647058823529,0.0647058823529412,0.0235294117647059,0.0588235294117647,0.0117647058823529,0.0117647058823529,0.0235294117647059,0.0529411764705882,0.0176470588235294,0.0235294117647059,0.0117647058823529,0.0294117647058824,0.0705882352941176,0.0235294117647059,0.0235294117647059,0.0176470588235294,0.0117647058823529,0.0235294117647059,0.00588235294117647,0.0176470588235294,0.00588235294117647,0.0117647058823529,0.00588235294117647,0,0.0117647058823529,0.0117647058823529,0.0117647058823529,0.0235294117647059,0.00588235294117647,0.00588235294117647,0.00588235294117647,0.00588235294117647,0.00588235294117647,0.0411764705882353,0,0.0117647058823529,0.0294117647058824,0.00588235294117647,0.0294117647058824,0.0294117647058824,0.0235294117647059,0.00588235294117647,0.0117647058823529,0,0,0.0176470588235294,0,0.0235294117647059,"538A9CA7"
"95","inat19",0,0,0,0.024390243902439,0,0,0,0,0,0,0,0,0.024390243902439,0,0.024390243902439,0.048780487804878,0.024390243902439,0.048780487804878,0,0.024390243902439,0,0.024390243902439,0,0.024390243902439,0.0975609756097561,0.024390243902439,0,0.024390243902439,0.024390243902439,0.024390243902439,0.048780487804878,0.048780487804878,0,0.024390243902439,0.048780487804878,0.0731707317073171,0.0731707317073171,0,0,0.048780487804878,0.024390243902439,0,0.024390243902439,0,0.024390243902439,0,0,0,0.024390243902439,0,0.048780487804878,0.024390243902439,"53D94597"
