"AVIBASEID","yr_db","Week-1","Week-2","Week-3","Week-4","Week-5","Week-6","Week-7","Week-8","Week-9","Week-10","Week-11","Week-12","Week-13","Week-14","Week-15","Week-16","Week-17","Week-18","Week-19","Week-20","Week-21","Week-22","Week-23","Week-24","Week-25","Week-26","Week-27","Week-28","Week-29","Week-30","Week-31","Week-32","Week-33","Week-34","Week-35","Week-36","Week-37","Week-38","Week-39","Week-40","Week-41","Week-42","Week-43","Week-44","Week-45","Week-46","Week-47","Week-48","Week-49","Week-50","Week-51","Week-52"
"7E327303","inat22",0.0146437202829134,0.0160395619912407,0.0175056967306139,0.0186921499650856,0.0193222588637168,0.0192689295608962,0.018591845499836,0.0175231266384584,0.0164039114393208,0.0155891405522371,0.0153477853248469,0.0157876196650165,0.0168266264705364,0.0182193124799221,0.0196298138882887,0.0207297840752228,0.0212919517903435,0.0212520521363979,0.0207218691435172,0.0199511258683933,0.0192511714993595,0.0189041637208183,0.0190846010741363,0.0198149970921775,0.0209661838892499,0.0222990251053888,0.0235325806394168,0.0244174703778106,0.024793830375308,0.0246200091121386,0.0239682854743061,0.0229938295060375,0.0218897182400982,0.0208423662781129,0.0199984532747441,0.0194482096441445,0.0192234696149526,0.0193046801829093,0.0196303627369334,0.0201050737299249,0.0206060484399876,0.0209921712604815,0.0211198001591178,0.0208675781057356,0.0201675181305542,0.0190344237583034,0.0175826078860703,0.0160198056670791,0.0146135909636603,0.0136341638611544,0.0132862981681737,0.0136492296649146
"C25794D5","inat22",0.000982209949822241,0.00108007156401382,0.00558215875928713,0.0120311561388465,0.0196351558169544,0.027293847467733,0.0339179353010385,0.0387464224541997,0.0415534732926165,0.0426740705163328,0.0428406388154129,0.0428891301354252,0.0434392525363328,0.0446629918343172,0.0462246135000359,0.0474145355816683,0.0474300975847323,0.0457028154421063,0.0421533077304487,0.0372786123036269,0.0320342719586448,0.0275454548739285,0.0247424150890655,0.0240443012885173,0.0252013340666918,0.0273531504258865,0.0292884365191026,0.0298227806798756,0.0281714299031661,0.0241951382233286,0.0184399528349725,0.011960825442471,0.00599060780819032,0.00156583303213599,0.000982209949822241,0.000982209949822241,0.000982209949822241,0.00167149854678208,0.00298483895949782,0.00341949958894987,0.00287667089620723,0.00167855585773992,0.000982209949822241,0.000982209949822241,0.000982209949822241,0.000982209949822241,0.000982209949822241,0.00138086344866148,0.00129533438318909,0.000982209949822241,0.000982209949822241,0.000982209949822241
"8EB0C1FA","inat22",0.0247617154657115,0.0261461656976038,0.0269446823892812,0.0271710265281827,0.0269588771128501,0.026489962422843,0.0259166076028793,0.0253089903693116,0.0246457374450213,0.023848207893258,0.0228410633528235,0.0216113437654904,0.0202391860959903,0.0188851318287712,0.0177370714908245,0.0169372129836892,0.0165191635844086,0.0163832031053281,0.0163244075984731,0.0161081481161108,0.0155680665427375,0.0146903965056825,0.0136501945800541,0.0127798315599177,0.0124733045653364,0.0130536043366594,0.014645995591803,0.017101615282535,0.0200019609995086,0.0227496753114793,0.0247226809584142,0.0254467237720473,0.0247333961736009,0.0227398477837044,0.0199300301751353,0.0169479344351641,0.0144408895519487,0.0128865295313565,0.0124754053853195,0.0130830014450693,0.0143361862527396,0.0157493843883954,0.0168847114997505,0.0174846454064429,0.0175369542823316,0.0172553887396956,0.0169877887066955,0.0170862680796364,0.0177845619278139,0.0191225024552216,0.0209393606685452,0.0229332582564013
"13E9F9B4","inat22",0.0210895269447951,0.0146583653892297,0.0106906645745514,0.00928070843447845,0.00985264712415124,0.0113834357840626,0.0127540824738216,0.0131161746267972,0.0121567945110769,0.0101791818854762,0.00797735274607356,0.00655002551827264,0.00675041113576295,0.00898704405930729,0.0130713434327988,0.0182572988101116,0.0234550200125039,0.0275443754368994,0.0296857529197238,0.0295308920687662,0.027274392175176,0.02354188238697,0.0191644199781037,0.0149223181998271,0.0113447888990496,0.00862504491009794,0.00666484343367302,0.00521508969723446,0.00404716634471791,0.00308395658528818,0.00244093919729218,0.00236706607916042,0.00311678347802948,0.00481240976548663,0.00735952734547465,0.0104559124945022,0.0136954860516211,0.0167280750262014,0.0194095411934278,0.0218759292668644,0.0245011319745215,0.0277413670754395,0.0319155285192417,0.03700079731253,0.0425253660110866,0.0476121030220025,0.0511769199969293,0.0522304049429079,0.0501904853375108,0.0451027586735416,0.0376890841888915,0.0291973825485505
"9BEECB7E","inat22",0.0377619368916256,0.0407131028990968,0.0421648795846114,0.0419428631749886,0.0402152500803162,0.0374309867813798,0.0341844587030719,0.0310493411924931,0.0284321044212769,0.0264874296069352,0.0251165279946288,0.0240423286118174,0.0229316842366601,0.0215217709497222,0.0197095055246238,0.0175778473805167,0.0153556223206453,0.0133299724927667,0.0117451248519847,0.010723338017487,0.0102335799851176,0.0101149836205571,0.0101423680430179,0.0101071652306775,0.00988362253879145,0.00945785725568545,0.00891282538603431,0.00837942014356426,0.00797622488011166,0.00776341798378154,0.0077291189709116,0.00781213312290124,0.007949356306966,0.00812530149888942,0.0083996763220678,0.00889747625914214,0.0097615336145212,0.0110839436055402,0.012843732231136,0.014878857246793,0.0169101716189591,0.0186165758338991,0.0197406726567324,0.0201901847377072,0.0200978403533264,0.0198131476988886,0.0198205534418812,0.020603158734426,0.0224910727516803,0.0255415097728557,0.0294905562892959,0.0337958861474837
"A5EC8BF5","inat22",0.017823835109475,0.0177540052581631,0.0166843799665985,0.0147365408310006,0.0122150253412535,0.00956006007046704,0.007265825450109,0.00577723728633835,0.00538721992389944,0.00616098211180267,0.00791109465095585,0.0102364905909286,0.012621875460277,0.0145758944946543,0.0157724064609767,0.016154395477117,0.0159670347270325,0.0157042639309232,0.0159774331827567,0.0173381649582822,0.0201033126063702,0.0242324339491247,0.0292960136760873,0.0345486720479999,0.0390924381733415,0.0420892934119461,0.0429672971172378,0.0415652510878847,0.0381770282626114,0.0334837741886697,0.0283923720167392,0.023823201991192,0.0205024610776379,0.0188110641890682,0.0187249453072789,0.019855901900215,0.0215756216453228,0.0231856077502038,0.024087371662198,0.0239117544018431,0.0225810316917831,0.0202973168414778,0.0174696112744987,0.0146046644082901,0.0121910694454423,0.0106021345847176,0.0100337775617975,0.0104828202225258,0.0117620465355537,0.0135431692187819,0.0154174716727661,0.0169649047963827
"C9ABA616","inat22",0.0125331519317895,0.0124748022317807,0.0117484388139779,0.0104137044815053,0.00881622172822213,0.00752859760135234,0.00721190088263008,0.0084304031228069,0.0114706175818741,0.0162193163711843,0.0221419044306036,0.0283753616096346,0.0339167189433511,0.0378588599400828,0.0396096134669533,0.0390329981899627,0.036472696782675,0.0326512282506912,0.0284738100958774,0.0247927899340078,0.0221986892937322,0.0208944785155051,0.0206839111587027,0.0210707869255132,0.0214343767181482,0.0212263586944442,0.0201319091728279,0.0181519422760638,0.0155895052708042,0.0129523262437588,0.0108064434264742,0.00962624853635714,0.00968214530033666,0.010991141444989,0.0133343360680324,0.0163258334313445,0.0195060460321017,0.0224312349372443,0.0247391478603942,0.0261833793012859,0.0266410708608609,0.0261053135034234,0.0246733093731611,0.0225353853091435,0.0199621100099228,0.0172815134630542,0.0148389107113911,0.0129385476846997,0.0117766495461805,0.0113848288024887,0.0116063645389733,0.0121226191976741
"20C2214E","inat22",0.0443922779254447,0.0449959456274625,0.043516599721683,0.0401686967981081,0.0355518975124457,0.0304638521186729,0.0256689377349723,0.021698627844881,0.0187449294479544,0.0166739251005079,0.015144318671047,0.0137808015525878,0.0123360044355634,0.0107827896464992,0.00930708736536806,0.00820963260316995,0.0077588373531307,0.00805446001080872,0.00895667539841345,0.0101097931681511,0.0110537576921038,0.0113830649627207,0.0108941986333559,0.0096659634893886,0.0080410515122065,0.00651312235652011,0.00555850893299615,0.00547259246568963,0.00627012358898363,0.00768632494878051,0.0092794072203561,0.0105981604573483,0.0113539747142239,0.0115340116076744,0.0114125885330258,0.0114541690263942,0.0121408241713768,0.0137854544730591,0.0163989848113401,0.0196622372893018,0.0230169981093223,0.025848435026996,0.027697417948032,0.0284285387491851,0.0282926648759997,0.0278576593063067,0.0278257408795778,0.0287954563047444,0.0310466586612443,0.034420954813991,0.0383395341498323,0.0419553302510498
"8F268682","inat22",0.044406249232063,0.0458237846239583,0.0460096217733946,0.0436304322156988,0.0382230862960674,0.0304022510769582,0.0216851059199922,0.0139951422340558,0.00901811811757476,0.00763351956172638,0.00961735033311367,0.0137169500151665,0.0180694887277443,0.0208179843938095,0.0207129403997455,0.017496212734306,0.0119424959233554,0.00555434961302314,0.000967887004346648,0.000967887004346648,0.000967887004346648,0.000967887004346648,0.000967887004346648,0.00304904269689652,0.00440521433128775,0.00402703233299436,0.00222344289256229,0.000967887004346648,0.000967887004346648,0.000967887004346648,0.000967887004346648,0.00126138872601812,0.0035496845043148,0.00473425503023732,0.00411333117246274,0.00177610023202546,0.000967887004346648,0.000967887004346648,0.000967887004346648,0.00124310914559461,0.00978301992660382,0.021658523038645,0.0349857380830781,0.0473805434406946,0.0566442630658507,0.0614034026568899,0.0614916880519776,0.057947251881179,0.0526268517419426,0.0475682323789311,0.0443165383721982,0.0434416190537086
"866903B9","inat22",0.0131741082822018,0.0138438675022138,0.0152576868845208,0.0171527837671826,0.0190264551347758,0.0202808680577243,0.020411161652193,0.0191760992892568,0.0166947403235648,0.0134358570030448,0.0101013911819372,0.00743953377982184,0.00604551622291526,0.0062114554816608,0.00786968919014973,0.0106429039972057,0.0139796700789486,0.0173274534616369,0.0202854991621093,0.0226899382532988,0.0246090577804178,0.0262585976825358,0.0278739705550837,0.0295892108307736,0.0313672130665608,0.0330048778329004,0.034208108511393,0.0347057189822766,0.0343575145566185,0.0332148535213524,0.0315104637285692,0.0295811724382826,0.027752512538702,0.0262285592788528,0.0250285430880008,0.0239944481121859,0.0228673178654592,0.0214041041400158,0.0194911970132257,0.0172111762389186,0.0148358892102329,0.0127458261594346,0.0113032199064071,0.0107242764137626,0.010997668114829,0.0118809150674401,0.0129787976075283,0.0138781844267663,0.0142923368247738,0.0141627648111874,0.0136802715188824,0.0132145534702682
