AVIBASEID,Week-1,Week-2,Week-3,Week-4,Week-5,Week-6,Week-7,Week-8,Week-9,Week-10,Week-11,Week-12,Week-13,Week-14,Week-15,Week-16,Week-17,Week-18,Week-19,Week-20,Week-21,Week-22,Week-23,Week-24,Week-25,Week-26,Week-27,Week-28,Week-29,Week-30,Week-31,Week-32,Week-33,Week-34,Week-35,Week-36,Week-37,Week-38,Week-39,Week-40,Week-41,Week-42,Week-43,Week-44,Week-45,Week-46,Week-47,Week-48,Week-49,Week-50,Week-51,Week-52,yr_db
7E327303,0.01520579669021,0.0164132406021587,0.017537974028038,0.0183534148911416,0.0187179995584634,0.0186030956342892,0.0180947727838735,0.0173695758209848,0.0166503592357516,0.0161527058714257,0.0160344549933412,0.0163599671777137,0.0170871843409215,0.0180801448400193,0.0191436448494536,0.0200715827888548,0.0206973743512862,0.0209344047426459,0.0207968815043488,0.0203961019333024,0.019912967658914,0.0195532086928238,0.0194959066805986,0.0198475657234031,0.0206127737569751,0.0216886964979577,0.0228851209424094,0.0239657911878952,0.024701740830444,0.02492439885231,0.0245661237884887,0.0236785545415078,0.0224241479852064,0.0210423746691404,0.0197978714380515,0.0189220648350253,0.0185614045005849,0.0187439911123085,0.0193723371930026,0.0202441653923748,0.0210968431661136,0.0216657035814665,0.0217433255078091,0.0212265693399281,0.0201408573798123,0.018636248756235,0.0169561480133226,0.0153855863763841,0.0141905505453144,0.0135617861472169,0.0135754382772597,0.0141790599914819,inat22
C25794D5,0.0027566702444185,0.0057835812255605,0.0096007045046677,0.0140294444025615,0.0188562788917913,0.0238549826938524,0.028803460350304,0.0334941706576582,0.0377392374041746,0.0413728130152788,0.0442537228556466,0.0462707832320903,0.0473516705682572,0.0474742799873855,0.0466777294272915,0.045069094505225,0.0428219817656835,0.0401642692058449,0.0373545541759635,0.0346495659169311,0.0322673726675753,0.0303529777338224,0.0289533403454792,0.0280077422355016,0.0273568686444287,0.0267704445896009,0.0259894781988445,0.0247759280506923,0.0229606666265456,0.0204804450046007,0.0173962967410709,0.0138891680172259,0.0102328872161182,0.0067490240976394,0.0037518255710717,0.0014934901677176,0.0009929336500131,0.0009929336500131,0.0009929336500131,0.0009929336500131,0.0019435159840932,0.0030184121607964,0.0037761200138863,0.0040360726728042,0.0037350213690309,0.0029354411403135,0.0018120628704364,0.0009929336500131,0.0009929336500131,0.0009929336500131,0.0009929336500131,0.0009929336500131,inat22
8EB0C1FA,0.0234054171287217,0.0249988691970114,0.0264581788530891,0.0275569628597895,0.0281109784276044,0.0280200432422488,0.0272917788454806,0.0260414045245672,0.0244674022535784,0.0228085392684945,0.0212921463525292,0.0200856672663247,0.0192628085244316,0.0187922700011,0.0185517875285174,0.01836427786301,0.0180476228561135,0.0174662935568727,0.0165723925276298,0.0154259593455046,0.0141890499160095,0.0130941170420031,0.012393218957645,0.012299186301035,0.0129320145730363,0.0142829002061982,0.0162046609641397,0.0184315763010307,0.0206252167372313,0.0224370499068592,0.023574814885256,0.0238587048284209,0.0232555137280147,0.0218836215379421,0.0199879652007301,0.0178905764707731,0.0159274339378725,0.014385138544701,0.013450685908824,0.0131844574605647,0.0135212219885955,0.0142976492932601,0.015299012348846,0.0163136981397896,0.0171827499773258,0.0178332017916138,0.0182880421987416,0.0186512917232543,0.0190725699514662,0.0197003064116963,0.0206353154285727,0.021896236915937,inat22
13E9F9B4,0.0229718416510134,0.0177374036775306,0.0138056155872285,0.0112648016199166,0.0099504610552517,0.0095209294578542,0.0095655292217287,0.0097185639090037,0.009751952134789,0.0096250420289903,0.0094808047024865,0.0095906597039674,0.0102625827190534,0.0117359976926757,0.0140902064030383,0.0171900076967199,0.0206834320576229,0.0240541981766353,0.0267184566331524,0.028144664720036,0.0279695482783,0.0260834512066092,0.0226649128581825,0.0181555766351772,0.0131799511311881,0.0084270412038958,0.0045195624817561,0.0018993333992222,0.0009997563102378,0.0009997563102378,0.0023246130495908,0.0042811322445842,0.0064029682276482,0.0083236172522979,0.0098649401414911,0.0110764075986432,0.0122154086103908,0.0136730003075938,0.0158622900621837,0.0190955765926174,0.0234793697640343,0.028852741558692,0.0347849329500607,0.0406348905637482,0.0456614241342427,0.049161126301367,0.0506047004116816,0.0497423788153508,0.0466556855815274,0.0417444283506308,0.0356518779072597,0.029144448910854,inat22
9BEECB7E,0.0371243364129733,0.039513288773556,0.04084619074311,0.0409878184000012,0.0399735016353067,0.0379948723385809,0.0353562737837184,0.0324118768035133,0.0294973421097321,0.0268705522838391,0.0246734191431287,0.0229216784006137,0.0215231088282435,0.0203182444742537,0.0191328238754544,0.017829002073918,0.0163431886127795,0.0147020078306295,0.0130134063088178,0.0114360299474692,0.0101352188097908,0.0092371011693039,0.0087925914349581,0.008760558742573,0.0090146577683466,0.0093724505531592,0.0096399026729932,0.0096604387522434,0.0093564333802125,0.0087526264829199,0.0079751296031319,0.0072254643813279,0.0067350935548262,0.0067107428407873,0.0072833050512533,0.0084726371087151,0.0101771651532603,0.0121916426134382,0.014249917804577,0.0160836499446244,0.0174839447197641,0.0183518136656882,0.0187254949693516,0.0187775786270648,0.0187814904402115,0.0190537400016796,0.0198838886967786,0.0214671821411395,0.0238545185745529,0.0269309169721644,0.0304276559127267,0.0339660846767965,inat22
A5EC8BF5,0.0186125605294282,0.018279565719,0.0167313821012166,0.014262218732858,0.0113660132863847,0.0086214547958436,0.0065604818131627,0.0055509849244355,0.0057207857324938,0.0069400286871303,0.0088652437047794,0.0110337611653705,0.0129852881745901,0.0143810567132061,0.0150915287037745,0.0152310678318505,0.0151305465124829,0.0152536322329028,0.0160760468279642,0.0179562397129424,0.0210284907971049,0.02514480072941,0.0298810459967542,0.034608231062159,0.0386146038159538,0.0412523816591836,0.0420766577407605,0.0409451960362445,0.0380560920810699,0.0339138556809128,0.0292303228554771,0.0247813522690409,0.021250209939604,0.0190916276395279,0.0184460152978316,0.0191222109593367,0.0206519506173822,0.0224033513366743,0.0237276967731671,0.0241066124166197,0.0232669213800765,0.0212380063363963,0.0183396383687433,0.0151039777038075,0.0121502349099496,0.0100409684271341,0.0091528402139779,0.0095910306241201,0.0111663022234804,0.0134392700426791,0.0158210996023917,0.0177071165612156,inat22
C9ABA616,0.0130570407386137,0.0121923137984531,0.0107392056982576,0.0090168193397586,0.0075113801228074,0.0067670258477932,0.0072568594034629,0.0092637489137259,0.0127985976478948,0.0175756867172008,0.0230520359863629,0.028523393428882,0.0332567019928872,0.0366306071817852,0.0382536467911101,0.0380346514451665,0.0361904794885448,0.0331901155601544,0.0296482324125406,0.0261923710961311,0.0233334474405168,0.0213681113595965,0.0203338731735203,0.020025633460756,0.0200681316156131,0.0200260943840494,0.0195254206136701,0.0183564917348523,0.0165351324077092,0.0143068125459629,0.0120930419517716,0.0103924736974787,0.0096598740633501,0.0101913854717772,0.0120431943794103,0.0150031244641678,0.0186225567050665,0.0223022227747622,0.0254130158006825,0.0274248676191147,0.028014818116274,0.0271300951931991,0.0249922572700238,0.022041874164757,0.0188367528296511,0.0159272427489917,0.0137372622058414,0.012478197606959,0.0121150868310721,0.0123922864162748,0.0129119543133465,0.0132463530282511,inat22
20C2214E,0.0422408292872809,0.0426853288467291,0.0419251758520013,0.0399118038241705,0.0367599674721979,0.0327340192943142,0.0282074831202977,0.0236036910187499,0.019328949011949,0.0157109925604212,0.0129541389159964,0.0111188686569136,0.01012839817043,0.0097992733389862,0.0098883128030782,0.010145340015055,0.0103606288844765,0.0103978726506883,0.0102072625029604,0.009818017798786,0.0093143384283843,0.0088022100177015,0.0083760413322552,0.0080934699369098,0.0079640732534402,0.0079538551856981,0.0080032128707591,0.0080526425537252,0.0080685447681515,0.0080615779696727,0.008092040725102,0.0082602173590789,0.0086836363587079,0.0094667625626912,0.0106708738105706,0.0122921807804692,0.014254517545089,0.016419537333136,0.018613081559421,0.0206622676147462,0.0224348696144552,0.0238715044442167,0.0250023075394138,0.0259429942153846,0.0268697734553626,0.0279774950872587,0.0294295426047243,0.0313103553196927,0.0335914737500758,0.0361195707084867,0.0386305263634205,0.0407881509063191,inat22
8F268682,0.0451804897248991,0.0415558511009613,0.0378638485684112,0.0341511166731867,0.0304499988902357,0.0268119755557904,0.0233276175478146,0.0201267365205616,0.017358290973149,0.0151555458603464,0.0135964554761572,0.012671096202893,0.0122667145020231,0.0121768431426233,0.0121349521569963,0.0118666977032178,0.0111496030573192,0.009866294371898,0.0080379868594704,0.0058287705461557,0.0035175870618835,0.0014422102743308,0.0009887559451826,0.0009887559451826,0.0009887559451826,0.0009887559451826,0.0018281350892273,0.0034975714526492,0.0049179491968777,0.0057198099116912,0.0056682538787554,0.0047264418032637,0.0030813983575628,0.0011251101313885,0.0009887559451826,0.0009887559451826,0.0009887559451826,0.001017891148422,0.0050007625431303,0.0107145888768565,0.0177857471058562,0.0256463051476496,0.0336226601986096,0.0410385787819287,0.0473129899686156,0.0520348445112417,0.0550028714551754,0.0562258374921085,0.0558871867857524,0.0542849002840792,0.0517616042751864,0.0486405872173675,inat22
866903B9,0.0144092459889819,0.015620699325715,0.0169014571370889,0.0180414860196983,0.0188136815511941,0.0190199406128631,0.0185364527482411,0.0173482317453541,0.0155647477257567,0.0134122151562146,0.011202868777473,0.0092863898605011,0.0079924760459432,0.0075755347680257,0.0081721764833334,0.0097796422635949,0.0122590622514203,0.0153624180224015,0.0187773519324952,0.0221805381774555,0.0252889188647997,0.0278989807285825,0.029907167893302,0.0313088119588224,0.0321776432952534,0.03263198945353,0.0327962954257048,0.0327671012132433,0.0325910372988645,0.0322591706391354,0.0317179408975342,0.0308929365743923,0.0297187959994301,0.0281672446255927,0.0262659568819772,0.0241033563243858,0.0218180324719501,0.019575286520644,0.0175364972734642,0.015828763360496,0.0145222106276838,0.0136204763993153,0.0130666503272705,0.0127631450087939,0.0126005092304722,0.0124879256984623,0.0123776183377209,0.0122767822287884,0.0122436386482493,0.0123681180495173,0.0127415658843941,0.0134228152644736,inat22
